"","xi","GrantDate","PatentNo","MatchAsgName","comp"
"35",53.5619621276855,"2003-05-13",6561224,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"36",80.4247436523438,"2003-05-27",6569836,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"37",38.2001457214355,"2003-07-08",6588625,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"38",55.4544486999512,"2003-06-17",6579892,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"39",55.4544486999512,"2003-06-17",6579986,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"40",53.5619621276855,"2003-05-13",6562298,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"41",37.3476829528809,"2003-07-15",6593335,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"42",74.9806900024414,"2003-05-20",6565738,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"43",55.4544486999512,"2003-06-17",6579882,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"44",80.4247436523438,"2003-05-27",6569157,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"45",53.504695892334,"2003-06-24",6581435,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"46",37.3476829528809,"2003-07-15",6593092,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"47",33.6368865966797,"2003-07-22",6596707,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"48",37.3476829528809,"2003-07-15",6593480,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"49",38.2001457214355,"2003-07-08",6589576,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"50",38.2001457214355,"2003-07-08",6589960,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"51",50.352123260498,"2003-09-16",6620839,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"52",33.6368865966797,"2003-07-22",6596476,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"53",68.9152984619141,"2003-08-12",6605707,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"54",37.3476829528809,"2003-07-15",6593314,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"55",142.021575927734,"2003-07-29",6600997,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"56",33.6368865966797,"2003-07-22",6596767,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"57",168.109619140625,"2003-09-09",6616953,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"58",50.352123260498,"2003-09-16",6620427,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"59",48.4822845458984,"2003-09-02",6612149,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"60",50.4235038757324,"2003-10-14",6632961,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"61",43.140438079834,"2003-08-19",6608883,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"62",48.4822845458984,"2003-09-02",6615061,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"63",43.140438079834,"2003-08-19",6608198,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"64",43.140438079834,"2003-08-19",6608216,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"65",48.4822845458984,"2003-09-02",6613036,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"66",50.7593688964844,"2003-09-30",6627414,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"67",50.7593688964844,"2003-09-30",6627743,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"68",50.0296897888184,"2003-10-21",6635043,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"69",73.0564117431641,"2003-10-07",6630673,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"70",50.4235038757324,"2003-10-14",6632371,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"71",50.7593688964844,"2003-09-30",6627767,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"72",148.084655761719,"2003-11-04",6642222,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"73",50.0296897888184,"2003-10-21",6635491,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"74",55.6256523132324,"2003-12-09",6662031,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"75",82.3651733398438,"2003-12-16",6662826,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"76",50.0296897888184,"2003-10-21",6635451,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"77",82.7997360229492,"2003-12-30",6669879,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"78",169.21305847168,"2003-11-11",6645968,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"79",78.4385986328125,"2003-11-25",6654620,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"80",141.567672729492,"2004-01-06",6673629,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"81",77.0629119873047,"2004-01-13",6677145,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"82",85.3260345458984,"2003-12-23",6667338,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"83",55.6256523132324,"2003-12-09",6660834,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"84",82.7997360229492,"2003-12-30",6669883,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"85",55.6256523132324,"2003-12-09",6662030,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"86",85.3260345458984,"2003-12-23",6667404,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"87",77.2373809814453,"2004-01-27",6683157,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"88",140.891662597656,"2004-01-20",6679841,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"89",53.1624870300293,"2004-02-03",6686170,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"90",77.0629119873047,"2004-01-13",6677492,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"91",53.1624870300293,"2004-02-03",6685668,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"92",53.1624870300293,"2004-02-03",6685692,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"93",139.437728881836,"2004-02-17",6693136,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"94",68.6619567871094,"2004-02-24",6695829,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"95",129.654846191406,"2004-03-23",6710185,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"96",125.033493041992,"2004-03-16",6705108,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"97",143.219009399414,"2004-03-30",6713086,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"98",147.136611938477,"2004-03-02",6699838,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"99",45.2351303100586,"2004-04-13",6720166,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"100",45.2351303100586,"2004-04-13",6720004,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"101",161.47477722168,"2004-04-27",6727092,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"102",45.2351303100586,"2004-04-13",6720338,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"103",70.9397735595703,"2004-04-06",6718202,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"104",45.2351303100586,"2004-04-13",6719999,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"105",138.447784423828,"2004-06-01",6742378,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"106",146.513259887695,"2004-04-20",6723844,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"107",134.083435058594,"2004-05-11",6735480,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"108",69.4591674804688,"2004-05-04",6730102,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"109",69.4591674804688,"2004-05-04",6730200,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"110",127.117958068848,"2004-05-18",6736957,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"111",64.1453552246094,"2004-07-27",6767341,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"112",143.95539855957,"2004-06-15",6749615,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"113",141.683822631836,"2004-05-25",6740527,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"114",35.3261108398438,"2004-08-10",6774111,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"115",67.0798797607422,"2004-07-20",6764581,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"116",67.0798797607422,"2004-07-20",6764996,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"117",64.1453552246094,"2004-07-27",6767708,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"118",134.94709777832,"2004-08-03",6770435,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"119",136.330993652344,"2004-08-24",6780872,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"120",35.3261108398438,"2004-08-10",6773671,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"121",135.256286621094,"2004-08-17",6777535,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"122",67.0063934326172,"2004-09-07",6787157,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"123",68.0632400512695,"2004-09-28",6797825,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"124",46.1045379638672,"2004-11-16",6818654,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"125",46.1045379638672,"2004-11-16",6818772,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"126",137.479843139648,"2004-11-23",6822101,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"127",68.0632400512695,"2004-09-28",6797479,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"128",134.408721923828,"2004-10-05",6801041,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"129",41.8131446838379,"2004-12-14",6831193,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"130",49.4267425537109,"2004-11-02",6810716,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"131",68.2718887329102,"2004-10-19",6805686,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"132",68.2718887329102,"2004-10-19",6806675,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"133",145.032028198242,"2004-10-26",6809105,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"134",46.1045379638672,"2004-11-16",6818392,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"135",74.3983001708984,"2004-12-21",6833540,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"136",41.8131446838379,"2004-12-14",6831068,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"137",78.0331878662109,"2005-01-04",6838091,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"138",138.629119873047,"2005-01-25",6846905,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"139",73.0817947387695,"2005-02-01",6849268,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"140",73.0817947387695,"2005-02-01",6849757,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"141",77.5410003662109,"2005-03-29",6872734,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"142",148.377426147461,"2005-02-22",6858416,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"143",168.744262695312,"2005-04-12",6878700,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"144",55.0458183288574,"2005-05-10",6890546,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"145",55.0458183288574,"2005-05-10",6890749,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"146",68.9618835449219,"2005-03-15",6867016,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"147",163.1988,"2005-04-05",6875204,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"148",77.541,"2005-03-29",6872407,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"149",76.21856,"2005-06-14",6906038,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"150",152.9887,"2005-07-05",6913916,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"151",75.54053,"2005-07-26",6921821,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"152",67.1903,"2005-07-12",6916796,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"153",154.3831,"2005-06-28",6911214,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"154",67.1903,"2005-07-12",6916662,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"155",127.5779,"2005-09-27",6949357,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"156",74.8362,"2005-08-02",6923822,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"157",74.8362,"2005-08-02",6924304,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"158",74.90824,"2005-09-20",6946481,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"159",138.8874,"2005-08-30",6936414,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"160",142.9784,"2005-09-06",6939450,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"161",154.5262,"2005-10-04",6951942,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"162",64.65384,"2005-11-15",6964668,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"163",129.6492,"2005-11-01",6960589,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"164",123.1511,"2005-12-06",6972340,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"165",110.1046,"2005-11-29",6969730,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"166",41.32508,"2003-05-06",6558679,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"167",75.8203,"2005-03-08",6864369,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"168",38.20015,"2003-07-08",6589767,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"169",82.36517,"2003-12-16",6663577,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"170",55.04582,"2005-05-10",6889727,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"171",49.42674,"2004-11-02",6811801,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"172",49.42674,"2004-11-02",6811804,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"173",70.84032,"2003-04-22",6552164,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"174",72.39925,"2005-05-17",6894171,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"175",78.03319,"2005-01-04",6837858,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"176",46.64967,"2003-01-07",6503528,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"177",78.4386,"2003-11-25",6652509,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"178",67.00639,"2004-09-07",6786874,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"179",70.30621,"2005-08-23",6933283,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"180",53.5047,"2003-06-24",6583180,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"181",35.32611,"2004-08-10",6774211,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"182",141.3797,"2005-02-08",6852491,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"183",73.05641,"2003-10-07",6630990,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"184",40.45551,"2003-02-18",6521790,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"185",35.9353,"2003-01-28",6512114,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"186",41.32508,"2003-05-06",6559140,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"187",33.23222,"2003-02-25",6525113,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"188",155.9256,"2003-07-01",6586568,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"189",74.3983,"2004-12-21",6833370,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"190",24.11413,"2003-02-11",6518430,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"191",144.6433,"2003-01-21",6509341,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"192",148.993,"2004-11-09",6814977,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"193",70.93977,"2004-04-06",6716963,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"194",150.0403,"2005-05-24",6897337,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"195",53.5047,"2003-06-24",6583166,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"196",41.81314,"2004-12-14",6831096,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"197",67.46084,"2003-02-04",6515013,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"198",151.4546,"2005-05-03",6887863,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"199",139.6397,"2003-08-26",6610041,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"200",150.445,"2005-02-15",6855809,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"201",76.21856,"2005-06-14",6905823,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"202",41.81314,"2004-12-14",6831175,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"203",75.8203,"2005-03-08",6863800,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"204",68.9153,"2003-08-12",6605476,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"205",67.46084,"2003-02-04",6514460,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"206",75.54053,"2005-07-26",6921763,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"207",40.45551,"2003-02-18",6521651,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"208",40.45551,"2003-02-18",6521658,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"209",33.63689,"2003-07-22",6596302,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"210",74.90824,"2005-09-20",6946446,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"211",70.30621,"2005-08-23",6933311,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"212",83.16197,"2003-12-02",6658298,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"213",46.64967,"2003-01-07",6503935,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"214",50.35212,"2003-09-16",6620434,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"215",35.32611,"2004-08-10",6773922,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"216",83.16197,"2003-12-02",6656958,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"217",50.4235,"2003-10-14",6632418,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"218",77.23738,"2004-01-27",6683975,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"219",147.524,"2004-06-08",6746457,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"220",64.65384,"2005-11-15",6964750,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"221",68.96188,"2005-03-15",6867203,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"222",157.1982,"2003-08-05",6602867,"ABBOTT LABORATORIES","ARCHER DANIELS MIDLAND COMPANY"
"223",35.9352989196777,"2003-01-28",6512117,"ABBOTT LABORATORIES","ASTRAZENECA AB"
"224",35.9352989196777,"2003-01-28",6511678,"ABBOTT LABORATORIES","ASTRAZENECA AB"
"225",46.6496696472168,"2003-01-07",6503221,"ABBOTT LABORATORIES","ASTRAZENECA AB"
"226",33.2322196960449,"2003-02-25",6524295,"ABBOTT LABORATORIES","ASTRAZENECA AB"
"227",33.2322196960449,"2003-02-25",6525053,"ABBOTT LABORATORIES","ASTRAZENECA AB"
"228",47.7303009033203,"2003-01-14",6505479,"ABBOTT LABORATORIES","ASTRAZENECA AB"
"229",47.7303009033203,"2003-01-14",6506168,"ABBOTT LABORATORIES","ASTRAZENECA AB"
"230",68.8114852905273,"2003-03-18",6532794,"ABBOTT LABORATORIES","ASTRAZENECA AB"
"231",68.8114852905273,"2003-03-18",6534320,"ABBOTT LABORATORIES","ASTRAZENECA AB"
"232",47.7303009033203,"2003-01-14",6506179,"ABBOTT LABORATORIES","ASTRAZENECA AB"
"233",66.4314727783203,"2003-03-04",6528090,"ABBOTT LABORATORIES","ASTRAZENECA AB"
"234",24.1141319274902,"2003-02-11",6518305,"ABBOTT LABORATORIES","ASTRAZENECA AB"
"235",35.9352989196777,"2003-01-28",6511812,"ABBOTT LABORATORIES","ASTRAZENECA AB"
